code,select_td,buy_td,sell_td,t0,net_ret,mom_5,mom_20,ma20_slope_5,ma20_dev,ma20_over_ma60,vol_20,mdd_10,amt_ma20,y_rel
159735.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.05208164513178315,-0.06502890173410414,0.2003710575139146,0.03004999999999991,0.04295961956959782,0.10225657427149959,0.035713856007049814,-0.08380681818181823,91893095.75,133
159743.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.1088519903389833,-0.051980198019802026,0.19874804381846634,0.03254999999999997,0.07508771929824554,0.05228178998670807,0.040943133074511986,-0.11445086705202312,215461.45,275
159747.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.037061306626838375,-0.06740614334470985,0.23642533936651589,0.06005000000000016,0.05542680571649283,0.11426726920593944,0.03391016173837007,-0.09219269102990035,112528241.8,73
159752.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.176285061681416,-0.09181636726546905,0.1636828644501278,0.01910000000000006,0.03081105573176246,0.059021113243762136,0.04600008071388847,-0.17422867513611617,13270026.6,327
159755.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.13553099926910317,-0.09687034277198214,0.20958083832335328,0.02859999999999996,0.04735568613895613,0.08585905977291919,0.048387041940596655,-0.16528925619834722,135610611.05,320
159757.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.12332570116000019,-0.09618874773139752,0.20581113801452777,0.023350000000000037,0.046548282021645404,0.0839819279395575,0.04942804420431802,-0.16582914572864338,13891415.8,302
159760.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.05300113288927344,-0.09076682316118945,0.15277777777777768,0.02069999999999994,0.036482026581036386,0.03837604198826794,0.04283506738104147,-0.15918958031837926,1806628.5,138
159761.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.1340561021263158,-0.07421875,0.19999999999999996,0.021300000000000097,0.048440610484405955,0.06343108044535062,0.04358092988495419,-0.15508021390374338,8313853.2,317
159763.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.11723328838427949,-0.0767676767676767,0.19010416666666674,0.01959999999999995,0.053116718515958006,0.058500691113098524,0.04200786476603955,-0.14097744360902253,618366.0,287
159767.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.12940335373983736,-0.09506398537477156,0.20731707317073167,0.022799999999999987,0.04695431472081224,0.08303745275455254,0.04812727930304304,-0.16526138279932556,5288517.15,312
159770.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.06965920680057369,-0.06191117092866749,0.21640488656195456,0.031850000000000045,0.0695105109713059,0.0739947264337506,0.043914609151068415,-0.1400247831474597,25338744.05,198
159775.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.12677461127451006,-0.10035211267605637,0.20235294117647062,0.023550000000000015,0.04584527220630363,0.0830901097277128,0.04737535523534692,-0.16503267973856206,3869884.6,307
159778.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.07689367986631046,-0.06608478802992523,0.21986970684039098,0.03599999999999992,0.06672363455102204,0.057985936715218456,0.04175575851229835,-0.13510392609699773,2739484.75,224
159780.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.11864669164772734,-0.09847198641765709,0.2919708029197079,0.03359999999999996,0.08091603053435126,0.08904489192684273,0.0753897359897543,-0.2318840579710144,230267822.55,291
159781.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.11955697104961849,-0.09948542024013729,0.2867647058823528,0.032999999999999974,0.07891491985203447,0.08769838313091438,0.0740637796877204,-0.2279411764705881,343353033.9,293
159782.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.11910010077946764,-0.09914529914529924,0.2822384428223843,0.032900000000000096,0.07715891670924879,0.0866587695269121,0.07500620011389733,-0.22953216374268992,94407330.45,292
159783.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.1224322980492425,-0.09863945578231303,0.2832929782082325,0.03334999999999999,0.08086060976853271,0.08556564091210994,0.07228719930146157,-0.21828908554572257,145359174.15,299
159790.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.1256588202313167,-0.08482871125611735,0.11976047904191622,0.018099999999999894,0.018981018981019115,0.03900229610291572,0.045001474950919905,-0.17256637168141586,48308350.0,304
159795.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.06715602830508471,-0.05868814729574212,0.21185185185185196,0.03805000000000003,0.0736317101981887,0.06718647866280714,0.039558326323937215,-0.11987041036717061,3988783.95,188
159796.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.13543458500907435,-0.10032362459546917,0.20607375271149686,0.026050000000000018,0.049948069115286486,0.08447675609256611,0.046413463709960495,-0.15372907153729065,26714766.8,319
159797.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.07298376463186096,-0.0856793145654835,0.13010590015128587,0.02429999999999999,0.03713988198542162,0.029933983174050827,0.04564030909481194,-0.16161616161616166,1484010.0,209
159806.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.11624018402922753,-0.09262759924385633,0.21212121212121215,0.02315000000000006,0.048607318405242905,0.08578770508005529,0.04695497966668714,-0.16521739130434787,30568535.25,284
159807.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.10124978070063695,-0.07465618860510803,0.22976501305483032,0.024300000000000044,0.07350427350427347,0.06179163473561067,0.0444651484140389,-0.13577981651376148,99727410.7,264
159824.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.11225751512925197,-0.08933002481389585,0.21724709784411278,0.03539999999999999,0.05180196317260166,0.0856690953405761,0.0461118931975606,-0.15535097813578824,11056175.25,279
159828.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.09207628882205521,-0.10313901345291476,0.18694362017804145,0.01789999999999997,0.041938004688721,0.05380181169365894,0.047478567874693754,-0.17355371900826444,97933107.9,251
159835.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.044827366818182,-0.08862876254180596,0.16204690831556512,0.02034999999999998,0.0370088478736561,0.05320641282565153,0.04178193742739535,-0.15372670807453415,5449807.3,109
159837.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.0693355364785555,-0.09959349593495936,0.1566579634464751,0.01674999999999993,0.03444249854057224,0.04557477110885033,0.0437638696263085,-0.16572504708097935,30716224.05,194
159838.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.05698634053903362,-0.08658743633276733,0.14957264957264949,0.01980000000000004,0.032431395125695595,0.04393989983305513,0.045630497480563414,-0.17484662576687116,6621294.95,154
159839.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.09640068697058823,-0.10909090909090902,0.1827586206896552,0.01475000000000004,0.03688029020556227,0.0428203646298535,0.04536189214552866,-0.17349397590361448,32138858.95,259
159840.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.13389492612836484,-0.09176029962546828,0.2094763092269325,0.022999999999999965,0.048988861252297955,0.08583842179426959,0.049034237505759345,-0.16666666666666674,67574974.35,316
159841.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.058427793890020174,-0.045498547918683574,0.33967391304347827,0.06690000000000007,0.09928089637103521,0.1390564480284464,0.04666702998965703,-0.14372822299651578,414194881.65,164
159842.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.056117511937377795,-0.039436619718309696,0.32341526520051755,0.06654999999999978,0.09353287012292921,0.13261229266717778,0.047200510896781005,-0.1460767946577628,209324368.45,151
159847.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.09934009900000018,-0.09879518072289162,0.1873015873015873,0.016649999999999998,0.044838664617963264,0.05310385407472795,0.044879368846775944,-0.1633109619686801,26468440.0,262
159848.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.053640048695150044,-0.05245901639344264,0.32975460122699385,0.05664999999999998,0.09732945196810516,0.1347120494039924,0.04609671738718785,-0.13758723828514463,9030220.9,140
159849.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.06373915158798282,-0.09883720930232553,0.15671641791044766,0.017449999999999966,0.03287427809862287,0.044789974472035476,0.04339368150070713,-0.1651705565529623,2649048.8,178
159856.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.06778009615789449,-0.038525963149078524,0.3256351039260972,0.0364000000000001,0.1046959199384141,0.12597515169026297,0.04173097266035974,-0.12326656394452995,7022295.35,190
159858.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.057759219343065826,-0.08361204013377921,0.16348195329087045,0.02080000000000004,0.0375840196913757,0.055104215222747666,0.04408451355484495,-0.16335877862595416,12668996.8,160
159859.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.09549625250000005,-0.1073170731707318,0.18446601941747565,0.015849999999999975,0.03888731195004258,0.04328512906569282,0.046226606692633655,-0.17381489841986464,123248491.15,255
159873.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.08005343059649106,-0.07766990291262121,0.16564417177914126,0.02234999999999987,0.052728783821220926,0.042419380715546184,0.045423116029501866,-0.1543026706231454,7361213.55,232
159883.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.08026441263485506,-0.08679245283018877,0.13084112149532712,0.016000000000000125,0.03485140047038682,0.031615322402764656,0.045634163304609704,-0.16551724137931045,51240976.25,233
159885.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.12240317800000011,-0.08307210031347967,0.12284069097888661,0.018749999999999933,0.020675215912064893,0.039287980899996855,0.044878313281664424,-0.1713881019830028,6607544.45,298
159886.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.12649916436412312,-0.08880778588807792,0.16666666666666674,0.03059999999999996,0.03047396299098848,0.062076859383371374,0.04363665034894172,-0.16125419932810747,6926730.4,306
159888.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.07419926513513508,-0.056974459724950854,0.21212121212121215,0.04449999999999987,0.0740057056553114,0.06753851666069477,0.03989701142197456,-0.12235510579576803,9559616.45,212
159889.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.0828850854116221,-0.05580865603644636,0.21198830409356728,0.03865000000000007,0.07327809425168308,0.06596743030637575,0.04016607054121657,-0.12314225053078554,3976842.4,241
159891.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.06896390136890962,-0.08842105263157907,0.163978494623656,0.01699999999999996,0.046525679758308236,0.04201645399597065,0.045188857872962236,-0.16085271317829464,3374189.95,193
159901.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.06992379446415087,-0.07015082427218522,0.21717171717171713,0.13044999999999973,0.05344724816212998,0.0712917370265782,0.04553417994472051,-0.16319444444444453,311258186.8,199
159903.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.07439722997470488,-0.05709754163362413,0.2270381836945301,0.05750000000000011,0.07011070110701101,0.06764677620832127,0.044030432331409394,-0.14089595375722552,51666380.5,215
159906.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.0959661056810246,-0.0683297180043384,0.28785607196401797,0.05345000000000011,0.08548682630947102,0.10968028419182962,0.04454556752297936,-0.1323232323232323,5456928.35,257
159910.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.023659682855782904,-0.048938134810710965,0.2110523221634335,0.09299999999999997,0.05557121262586162,0.060634607197529,0.0427830457546226,-0.1409507923269392,2488925.75,28
159920.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.017290083474369666,-0.03915426781519171,0.17304015296367115,0.049650000000000194,0.04398876882498093,0.07375826049882783,0.025607498945835517,-0.0532407407407407,1845747448.95,16
159931.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.014593672449324302,-0.0011286681715575453,0.24560168895144274,0.08714999999999984,0.07409430183870391,0.08315896716803772,0.04449100266754858,-0.138671875,16915205.7,12
159936.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.065361604536883,-0.05900783289817235,0.16785482825664277,0.06970000000000032,0.03423537176801439,0.0746954510408635,0.031237309616163913,-0.11753183153770808,4286100.4,185
159954.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.02499448254878045,-0.0375146541617819,0.19854014598540148,0.036250000000000004,0.05438900661401136,0.0758796978629328,0.027091598720191363,-0.051044083526682105,28984113.25,31
159957.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.10636951859327204,-0.08927335640138423,0.3199598796389167,0.08689999999999998,0.08571900008250144,0.10660377358490569,0.07443755180634937,-0.2331002331002332,88472930.0,272
159959.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.03604945860366704,-0.06762967826657929,0.1516626115166262,0.05095000000000005,0.03956953036348332,0.026811330919478182,0.03958030997331681,-0.12453760789149204,38986817.3,66
159960.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.02915219010825454,-0.030183727034120755,0.1861958266452648,0.03049999999999997,0.05571428571428583,0.0658816363820931,0.022978953575726612,-0.03901170351105332,13751582.5,39
159965.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,-0.007540188402777703,-0.03774879890185312,0.17815126050420171,0.05459999999999998,0.05907236742710387,0.04862367152947367,0.029234756945621068,-0.0776315789473685,2072282.4,1
159967.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.08906180485776805,-0.06557377049180335,0.2881355932203389,0.028500000000000025,0.08882521489971329,0.08217054263565915,0.07068409494481095,-0.20557491289198615,390816152.0,245
159974.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.03269208531069845,-0.05850422195416172,0.1528803545051698,0.055749999999999966,0.04512587038028926,0.019626582926579594,0.03205077542942252,-0.08392018779342736,8278492.05,50
159975.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.06933969114180494,-0.07337883959044378,0.2120535714285714,0.02634999999999993,0.05212168184460375,0.07093204219263338,0.04444739159095315,-0.1594427244582043,6041057.1,195
159993.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.05448513433070867,-0.036195286195286114,0.34232121922626035,0.07665,0.10847572486567603,0.1330968791707039,0.045076732693451735,-0.12394797245600608,144779865.2,143
159994.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.07645134410430843,-0.05561497326203213,0.23152022315202214,0.045499999999999985,0.07919824003911025,0.04731834279131286,0.040706510259321274,-0.1158106747230615,39864398.75,221
159996.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.0781943046580853,-0.04528012279355331,0.1950048030739675,0.052649999999999864,0.04498298962577185,0.08683810103469258,0.03364710243355382,-0.10952040085898351,171925811.05,227
160225.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.09039977870607019,-0.086797957695113,0.20849420849420874,0.05740000000000012,0.04848840130642307,0.08385398544695422,0.0431263550422375,-0.1517615176151761,796096.15,247
160625.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.04243645751196179,-0.03352601156069368,0.28220858895705514,0.04794999999999994,0.08206057468288908,0.1217422867513609,0.043251601078856006,-0.14431934493346987,682076.7,100
160706.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.04091518998986832,-0.0500481231953801,0.16666666666666674,0.03774999999999995,0.04877271278291362,0.043772413028208,0.03206047435828741,-0.1059782608695653,9363116.35,93
160716.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.010689973138507058,-0.007797270955165692,0.18028985507246387,0.07955000000000001,0.06407442249398976,0.037551175338231824,0.0265641487019562,-0.06837209302325575,521298.1,9
160717.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.019700404328125032,-0.03469079939668174,0.18959107806691455,0.02695000000000003,0.05349794238683114,0.07328995023703677,0.02383568083140205,-0.04761904761904767,1281529.1,20
161026.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.038810204772497636,-0.0444444444444444,0.1594372801875732,0.036049999999999804,0.04390964745619619,0.03138948361577798,0.031202681636268825,-0.10335448776065281,1165584.15,83
161027.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.05813075150832514,-0.030245746691871744,0.33073929961089465,0.06659999999999999,0.10364115527348994,0.12938103626313535,0.04546932212392259,-0.13050847457627135,6740595.25,162
161028.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.10437909105042031,-0.08928571428571441,0.20404721753794264,0.03255000000000008,0.04799647732276524,0.07883138476155294,0.045580665251362104,-0.15801886792452846,2351801.55,268
161720.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.0488925358123371,-0.019574468085106544,0.33487833140208556,0.07459999999999989,0.10758580905682136,0.129295524872876,0.0458152913339833,-0.1409193669932176,10108919.35,123
161726.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.0895316631034484,-0.09976247030878871,0.17337461300309598,0.015550000000000008,0.03736143424113858,0.03959973442094289,0.04367949281631009,-0.16519823788546262,4573753.35,246
161831.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.017434377338346074,-0.036231884057971064,0.2112932604735882,0.030649999999999955,0.06425542130111239,0.08167916907097506,0.02619786695910565,-0.050287356321839116,1078745.25,17
162412.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.07546062782300877,-0.08723747980613883,0.17463617463617465,0.02344999999999997,0.04282022886674053,0.04898354307841246,0.04489143451007627,-0.16666666666666663,2128766.45,219
162703.SZ,2024-10-17,2024-10-18,2024-10-25,2024-10-17,0.12269772562452097,-0.050909090909090904,0.20387453874538752,0.0585500000000001,0.07837871338263835,0.044012768160119675,0.04183568288042005,-0.11488783140720582,9051816.0,301
